Language	GlossID	Gloss	Form	Code
Karajarri	5	ankle	melgo	1
KarajarriNW	5	ankle	melgo	1
Kariyarra	5	ankle	partara	5
Karree	5	ankle		0
Kartujarra	5	ankle	luku	9
Karuwali	5	ankle		0
Katthang	5	ankle	gåmba	0
Kaurna	5	ankle	tundondo	26
Keramin	5	ankle		0
Kugu Nganhcara	5	ankle	konto mila	53
Kukatj	5	ankle	nyiinemurngk / nyiinemurŋk	57
Kukatja	5	ankle	luku	9
Kuku Yalanji	5	ankle	bibar, wulu	51
KukuYalanjiCurr	5	ankle		0
Kungadutyi	5	ankle	-dhaku	18
Kungkari	5	ankle		0
Kurnu	5	ankle	menggoonya	56
Kurrama	5	ankle	partara	5
Kurtjar	5	ankle	nomorngk, nimoerngk	61
Kuuku-Ya’u	5	ankle	thulka	13
Linngithigh	5	ankle	owru	62
Mabuiag	5	ankle	dana-kok	10
Malgana	5	ankle		0
Malngin	5	ankle		0
Malyangapa	5	ankle		0
MangalaMcK	5	ankle	putu	2
MangalaNW	5	ankle	melgo	1
Margany	5	ankle	badgi	43
Martu Wangka	5	ankle	luku	9
Mary River and Bunya Bunya Country	5	ankle		0
Mathi-Mathi	5	ankle		0
Mayi-Kulan	5	ankle	[missing] / [missing]	0
Mayi-Kutuna	5	ankle	rikaRuka ? / rikaRuka ?	71
Mayi-Thakurti	5	ankle	pirna / pirna	55
Mayi-Yapi	5	ankle	tjanduNGaRa / tjanduNGaRa	67
Mbabaram	5	ankle		0
Mbakwithi	5	ankle	nggwunu	65
Minjungbal	5	ankle	wo/o/loo	51
Mirniny	5	ankle	tharrjin	73
Mithaka	5	ankle		0
Mount Freeling Diyari	5	ankle	muttaduckoo	18
Mudburra	5	ankle	bardbala	5
Mudburra-McC	5	ankle	dangka	21
Muruwari	5	ankle	parranggal	11
Narrungga	5	ankle	gabadja	23
Ng'goi Mwoi	5	ankle	kirrurra djinnung-goobie	3
Ngaanyatjarra	5	ankle	tari	8
Ngadjumaya	5	ankle	taddjin	33
Ngadjuri	5	ankle		0
Ngaiawang	5	ankle	tundongko	26
Ngamini	5	ankle	dulyi	44
Ngardily	5	ankle		0
Ngarigu	5	ankle		0
Ngarinyman	5	ankle	lawardga	25
Ngarla	5	ankle	walkarr	54
Ngarluma	5	ankle	nhukurlka	5
Ngarrindjeri	5	ankle	ngalkalang	28
Ngawun	5	ankle	pirna / pirna	55
Ngiyambaa	5	ankle	burrunggal	40
Ngunawal	5	ankle		0
Nhanta	5	ankle	parlba	7
Nhirrpi	5	ankle		0
Northern Mangarla	5	ankle	rlingkipi	17
Northern Nyangumarta	5	ankle	luku	9
Nyamal	5	ankle	karnti	0
Nyangumarta	5	ankle	luku	9
Nyungar	5	ankle	dhaarnt(E)	19
Paakantyi	5	ankle	giḷi	16
Pakanh	5	ankle	thuumpa	69
Pallanganmiddang	5	ankle	towa, tawa	49
Panyjima	5	ankle	nhukurlpa	59
Parnkala	5	ankle	parza	63
Payungu	5	ankle	parlgu	43
Piangil	5	ankle		0
Pintupi-Luritja	5	ankle	luku	9
Pirriya	5	ankle		0
Pitjantjatjara	5	ankle	tari, pa:l(pa)	8
Pitta-Pitta	5	ankle	marti	18
Rirratjingu	5	ankle		0
Ritharrngu	5	ankle	rdungurru	14
Southern Walmajarri	5	ankle	luku	9
Thalanyji	5	ankle	parlgu	43
Tharrgari	5	ankle	parlgu	43
Umpila	5	ankle	muta,thaqu-	18
Wajarri	5	ankle	barlba	7
Wakaya	5	ankle	marntu	15
WalmajarriBilliluna	5	ankle		0
WalmajarriHR	5	ankle	luku	9
WalmajarriNW	5	ankle	logo	9
Wangkangurru	5	ankle		0
Wangkatja	5	ankle	tarta	19
Wangkayutyuru	5	ankle		0
Wangkumara	5	ankle	martaduku	18
WangkumaraMcDWur	5	ankle	gurru	4
Wardandi	5	ankle	bildja	0
Wargamay	5	ankle		0
Warlmanpa	5	ankle	partta	5
Warlpiri	5	ankle	tari	8
Warluwarra	5	ankle	mandimili	15
Warnman	5	ankle	luku	9
Warriyangga	5	ankle	parlgu	43
Warumungu	5	ankle	partta	5
Warungu	5	ankle	ragul	12
Wathawurrung	5	ankle	djerrin?	30
Wathiwathi	5	ankle		0
Watjuk	5	ankle	pilka	32
Western Arrarnta	5	ankle	kaarta-kaarta	52
Wik Mungkan	5	ankle	tha' kongk	48
Wiradjuri	5	ankle	Margon	39
Wirangu	5	ankle	barla	7
Woiwurrung	5	ankle	durronggi ganak	47
Wulguru	5	ankle	mugal	27
Yabula Yabula	5	ankle		0
Yagara	5	ankle		0
Yalarnnga	5	ankle		0
Yan-nhangu	5	ankle	ḏulkun	15
Yandruwandha	5	ankle	martardaku	18
Yanyuwa	5	ankle		0
Yarluyandi	5	ankle		0
Yawarrawarrka	5	ankle	tidnawoda	63
Yidiny	5	ankle	nugal	59
Yindjibarndi	5	ankle	nhuurga	6
Yindjilandji	5	ankle		0
Yiningay	5	ankle		0
Yirandali	5	ankle		0
Yorta Yorta	5	ankle	yanga	35
Yugambeh	5	ankle	wulo	51
Yulparija	5	ankle	tarri	8
Yuwaalaraay	5	ankle	dhii	41
Adnyamathanha	6	ant	wipa	31
Aghu-Tharrnggala	6	ant		0
Alyawarr	6	ant	yerr	0
Antekerrepenhe	6	ant		0
Arabana	6	ant	piyarri	28
Awabakal	6	ant		0
Badimaya	6	ant	minga	9
Badjiri	6	ant	gadhu	30
Bandjalang	6	ant	gihyn	65
Batyala	6	ant	barum	70
Bidyara-Gungabula	6	ant	nhimany	60
Bilinarra	6	ant	bingi	10
Biri	6	ant	duyiŋ	25
Birrpayi	6	ant	Mong	40
Bularnu	6	ant	wadayi	55
Bunganditj	6	ant	nhiko	45
Colac	6	ant		0
Darkinyung	6	ant	murigi	39
Dhangu	6	ant	gälkal	15
Dharawal	6	ant	gurrawur	36
Dharuk	6	ant	Kut´mut	37
Dharumbal	6	ant	guki	47
Dhayyi	6	ant	gälkal	15
Dhudhuroa	6	ant		0
Dhurga	6	ant	Kur´-roor	36
Dhuwal	6	ant	ŋäṯi(')	18
Dhuwala	6	ant	wuṯili	17
Diyari	6	ant	piari	28
Djabugay	6	ant	munyimunyi	30
Djambarrpuyngu	6	ant	ŋäṯi(')	18
Djapu	6	ant	ŋäṯi(')	18
Djinang	6	ant	giyany	16
Durubul	6	ant		0
Duungidjawu	6	ant		0
Dyirbal	6	ant	burguɽum	20
Flinders Island	6	ant		0
Gairi	6	ant	nimi	60
Gamilaraay	6	ant	duyu	25
Gangulu	6	ant	mulbu	68
Garlali	6	ant	kaðu	30
Gooreng Gooreng	6	ant	moonchie	63
Gudjal	6	ant		0
Gumatj	6	ant	ŋäṯi(')	18
Gumbaynggir	6	ant	giiny	65
Gunditjmara	6	ant	only specific	0
Gundungurra	6	ant	mindowa	38
Gunggari	6	ant	ngimany	0
Gunya	6	ant	mimany	60
Gupapuyngu	6	ant	wuṯili	17
Gurindji	6	ant	pingi	10
Guugu-Yimidhirr	6	ant		0
Guwa	6	ant	wathu, matyina	0
Guyani	6	ant	piari	28
Iyora	6	ant	mayanga	40
Jaru	6	ant	migi	21
Jaru-McC	6	ant	bingi	10
Jiwarli	6	ant	minga	9
Jiwarliny	6	ant		0
Kaanju	6	ant		0
Kalkatungu	6	ant	ithi	30
Kamilaroi	6	ant	kubbian	41
Karajarri	6	ant	winyputu	6
KarajarriNW	6	ant		0
Kariyarra	6	ant		0
Karree	6	ant	You-ung	76
Kartujarra	6	ant	manyurru	0
Karuwali	6	ant		0
Katthang	6	ant		0
Kaurna	6	ant	kadngi	30
Keramin	6	ant		0
Kugu Nganhcara	6	ant		0
Kukatj	6	ant	kumperr / kumperr	26
Kukatja	6	ant	nama	12
Kuku Yalanji	6	ant	kira-kira, jabarrangkul	1
KukuYalanjiCurr	6	ant		0
Kungadutyi	6	ant		0
Kungkari	6	ant	kathu	30
Kurnu	6	ant	kulkery	62
Kurrama	6	ant	minga	9
Kurtjar	6	ant	mardimoench	67
Kuuku-Ya’u	6	ant	wiimu	57
Linngithigh	6	ant	omindh	69
Mabuiag	6	ant	mosu	14
Malgana	6	ant		0
Malngin	6	ant		0
Malyangapa	6	ant	Mal: kathu	30
MangalaMcK	6	ant	lilkurla	7
MangalaNW	6	ant	ŋaljaŋga	5
Margany	6	ant	gadhu	30
Martu Wangka	6	ant	pinga	10
Mary River and Bunya Bunya Country	6	ant	ba’rom	0
Mathi-Mathi	6	ant		0
Mayi-Kulan	6	ant	thurriyn / thurriyn	43
Mayi-Kutuna	6	ant	mulurr / mulurr	2
Mayi-Thakurti	6	ant	withu / withu	58
Mayi-Yapi	6	ant	[missing] / [missing]	0
Mbabaram	6	ant		0
Mbakwithi	6	ant	trya	54
Minjungbal	6	ant		0
Mirniny	6	ant		0
Mithaka	6	ant	t[h]itha	29
Mount Freeling Diyari	6	ant		0
Mudburra	6	ant	kumbari	26
Mudburra-McC	6	ant	kindijku	32
Muruwari	6	ant	milkiri	64
Narrungga	6	ant	wibba	31
Ng'goi Mwoi	6	ant	moondun	3
Ngaanyatjarra	6	ant	minga	9
Ngadjumaya	6	ant	wadun	11
Ngadjuri	6	ant		0
Ngaiawang	6	ant		0
Ngamini	6	ant	mirka	27
Ngardily	6	ant	pingi	10
Ngarigu	6	ant	dyubburu	46
Ngarinyman	6	ant	miliwa	33
Ngarla	6	ant		0
Ngarluma	6	ant	waruma	8
Ngarrindjeri	6	ant	kotbityerowe	34
Ngawun	6	ant	withu / withu	58
Ngiyambaa	6	ant	bippainbilla	42
Ngunawal	6	ant	bulbul	0
Nhanta	6	ant	minga	9
Nhirrpi	6	ant	pudyupudyu	74
Northern Mangarla	6	ant	pingi	10
Northern Nyangumarta	6	ant	panpalyji	6
Nyamal	6	ant	pinga	0
Nyangumarta	6	ant	pinga	6
Nyungar	6	ant	budjin	9
Paakantyi	6	ant	bīburu	22
Pakanh	6	ant	aathu	30
Pallanganmiddang	6	ant		0
Panyjima	6	ant	pinga	10
Parnkala	6	ant	wipa	31
Payungu	6	ant	nyabarra	52
Piangil	6	ant		0
Pintupi-Luritja	6	ant	yalkarrka	72
Pirriya	6	ant	kathu	30
Pitjantjatjara	6	ant	miŋa	9
Pitta-Pitta	6	ant	thitha	29
Rirratjingu	6	ant		0
Ritharrngu	6	ant	ngaarti'	18
Southern Walmajarri	6	ant		0
Thalanyji	6	ant	minga	9
Tharrgari	6	ant	minga	9
Umpila	6	ant	wiimumu	57
Wajarri	6	ant	minga	9
Wakaya	6	ant	minyirru	48
WalmajarriBilliluna	6	ant		0
WalmajarriHR	6	ant	pinga	10
WalmajarriNW	6	ant		0
Wangkangurru	6	ant	piari	28
Wangkatja	6	ant	minga	9
Wangkayutyuru	6	ant	yididu	44
Wangkumara	6	ant	kadhu	30
WangkumaraMcDWur	6	ant		0
Wardandi	6	ant	bidid	0
Wargamay	6	ant	buɽŋgan	4
Warlmanpa	6	ant	pingirri	10
Warlpiri	6	ant	jurraja	24
Warluwarra	6	ant	rnurla	51
Warnman	6	ant	pinga	10
Warriyangga	6	ant		0
Warumungu	6	ant	pingala	10
Warungu	6	ant	wuguburu	77
Wathawurrung	6	ant	tarro	71
Wathiwathi	6	ant		0
Watjuk	6	ant	pulolo	0
Western Arrarnta	6	ant		0
Wik Mungkan	6	ant	mooln	56
Wiradjuri	6	ant	dhuurruuy	43
Wirangu	6	ant	wiba	31
Woiwurrung	6	ant	bandok	53
Wulguru	6	ant	gudhay	73
Yabula Yabula	6	ant		0
Yagara	6	ant	gulalung	66
Yalarnnga	6	ant	yithi(thu)	44
Yan-nhangu	6	ant	guyguy	19
Yandruwandha	6	ant	mankuna	35
Yanyuwa	6	ant	kirringi	49
Yarluyandi	6	ant	muri	50
Yawarrawarrka	6	ant	mirka	27
Yidiny	6	ant	munyimunyi	59
Yindjibarndi	6	ant	waruma	8
Yindjilandji	6	ant		0
Yiningay	6	ant		0
Yirandali	6	ant	kartoo booddera	30
Yorta Yorta	6	ant	gatjidja, lelitha	30
Yugambeh	6	ant	dirang	75
Yulparija	6	ant	kalalakalala	13
Yuwaalaraay	6	ant	duyui	25
Adnyamathanha	7	armpit	nguna-ithapi	24
Aghu-Tharrnggala	7	armpit	mawn	2
Alyawarr	7	armpit	iylkwa	37
Antekerrepenhe	7	armpit	iylkwe	37
Arabana	7	armpit	kilji-kilji	9
Awabakal	7	armpit	wágun	10
Badimaya	7	armpit	jigilh-jigilh	18
Badjiri	7	armpit	wakan	10
Bandjalang	7	armpit	wanzayn	46
Batyala	7	armpit	wamgir	48
Bidyara-Gungabula	7	armpit	gabard	13
Bilinarra	7	armpit	wanggiri	55
Biri	7	armpit	wadhagan	53
Birrpayi	7	armpit	Gíttee gíttee (W)	49
Bularnu	7	armpit	bunhani	38
Bunganditj	7	armpit	waa	54
Colac	7	armpit	kar e gnen ok (tu)	19
Darkinyung	7	armpit	wathayikan	53
Dhangu	7	armpit	wäny	11
Dharawal	7	armpit	gu(dja–gu(dja	49
Dharuk	7	armpit	gidigidi	49
Dharumbal	7	armpit	takawulu	64
Dhayyi	7	armpit		0
Dhudhuroa	7	armpit	berrutha	63
Dhurga	7	armpit	gajigung	42
Dhuwal	7	armpit	wakuy	10
Dhuwala	7	armpit	wuḏuy	17
Diyari	7	armpit	kapurrha	13
Djabugay	7	armpit	ganyjarr	22
Djambarrpuyngu	7	armpit	wuḏuy	17
Djapu	7	armpit	wakuy	10
Djinang	7	armpit	way	16
Durubul	7	armpit	wagan	10
Duungidjawu	7	armpit	wamge	48
Dyirbal	7	armpit	ngamir	31
Flinders Island	7	armpit	wa:tha	29
Gairi	7	armpit		0
Gamilaraay	7	armpit	wurur	32
Gangulu	7	armpit	wadhagan	53
Garlali	7	armpit	waðakuna	29
Gooreng Gooreng	7	armpit	gunmoor	50
Gudjal	7	armpit	dalbura	65
Gumatj	7	armpit	wuḏuy	17
Gumbaynggir	7	armpit	duugu	18
Gunditjmara	7	armpit		0
Gundungurra	7	armpit	wagolin	56
Gunggari	7	armpit		0
Gunya	7	armpit	gabard	13
Gupapuyngu	7	armpit	wuḏuy	17
Gurindji	7	armpit	karrwi	12
Guugu-Yimidhirr	7	armpit	ga:murr	31
Guwa	7	armpit	wakurna	10
Guyani	7	armpit	kapura	13
Iyora	7	armpit	Worgan	10
Jaru	7	armpit	garwi	12
Jaru-McC	7	armpit	garrwiya, 	12
Jiwarli	7	armpit	kalya	6
Jiwarliny	7	armpit	miriny	20
Kaanju	7	armpit	wa:tha	29
Kalkatungu	7	armpit	kityipurlu	35
Kamilaroi	7	armpit	wurur	32
Karajarri	7	armpit	kalnginy	1
KarajarriNW	7	armpit	galŋinj	1
Kariyarra	7	armpit	ngunumarra	5
Karree	7	armpit		0
Kartujarra	7	armpit	kitikiti	49
Karuwali	7	armpit		0
Katthang	7	armpit		0
Kaurna	7	armpit	nguranya	25
Keramin	7	armpit		0
Kugu Nganhcara	7	armpit	yiwan	47
Kukatj	7	armpit	kithekith / kithekith	49
Kukatja	7	armpit	ŋaian	8
Kuku Yalanji	7	armpit	kabari	13
KukuYalanjiCurr	7	armpit		0
Kungadutyi	7	armpit		0
Kungkari	7	armpit		0
Kurnu	7	armpit	wahkoo	10
Kurrama	7	armpit		0
Kurtjar	7	armpit	maargh	52
Kuuku-Ya’u	7	armpit	waata	29
Linngithigh	7	armpit	amogh	31
Mabuiag	7	armpit	ngarang	15
Malgana	7	armpit		0
Malngin	7	armpit	karrwi	12
Malyangapa	7	armpit	kapuru	13
MangalaMcK	7	armpit	kalnguny	1
MangalaNW	7	armpit	galŋunj	1
Margany	7	armpit	gabard	13
Martu Wangka	7	armpit	kiti-kiti	49
Mary River and Bunya Bunya Country	7	armpit		0
Mathi-Mathi	7	armpit	waak	10
Mayi-Kulan	7	armpit	ngamurr / ngamurr	31
Mayi-Kutuna	7	armpit	thapurr / thapurr	65
Mayi-Thakurti	7	armpit	wamurrayn / wamurrayn	31
Mayi-Yapi	7	armpit	thungupari / thungupari	66
Mbabaram	7	armpit	bɔgír	14
Mbakwithi	7	armpit	maxu	52
Minjungbal	7	armpit		0
Mirniny	7	armpit	ngukarra	72
Mithaka	7	armpit	wakiRi	56
Mount Freeling Diyari	7	armpit		0
Mudburra	7	armpit	ngabikilyi	23
Mudburra-McC	7	armpit	wanyku	21
Muruwari	7	armpit	kapart	13
Narrungga	7	armpit	dhigibarra	26
Ng'goi Mwoi	7	armpit	wungun	46
Ngaanyatjarra	7	armpit	ŋayany(pa)	8
Ngadjumaya	7	armpit	wagun	10
Ngadjuri	7	armpit	bidnu'buti	0
Ngaiawang	7	armpit	kunnamamu	60
Ngamini	7	armpit	kapurrha	13
Ngardily	7	armpit	kitikiti	49
Ngarigu	7	armpit	yukumbrak	67
Ngarinyman	7	armpit	garrwi	12
Ngarla	7	armpit	kaarnkartu	58
Ngarluma	7	armpit	ngunamarra	5
Ngarrindjeri	7	armpit	ngiakkai	28
Ngawun	7	armpit	ngamurr / ngamurr	31
Ngiyambaa	7	armpit	kilkulburi	33
Ngunawal	7	armpit	wagun	10
Nhanta	7	armpit	kalya	6
Nhirrpi	7	armpit	kawalka	59
Northern Mangarla	7	armpit	kalnguny	1
Northern Nyangumarta	7	armpit	kanginy	1
Nyamal	7	armpit	karta	71
Nyangumarta	7	armpit	ngalkuny	4
Nyungar	7	armpit	ngail	8
Paakantyi	7	armpit	ḏiginja	18
Pakanh	7	armpit	maapu	39
Pallanganmiddang	7	armpit		0
Panyjima	7	armpit	munma	61
Parnkala	7	armpit	kappurru	13
Payungu	7	armpit	waguny	10
Piangil	7	armpit		0
Pintupi-Luritja	7	armpit	ngakulypa, kitjikitji, ngayanypa	4
Pirriya	7	armpit	wakarla	56
Pitjantjatjara	7	armpit	ŋakuly(pa)	4
Pitta-Pitta	7	armpit	kilyikilyi	9
Rirratjingu	7	armpit	wa:ny	11
Ritharrngu	7	armpit	wakuy	10
Southern Walmajarri	7	armpit	kitikiti	49
Thalanyji	7	armpit	kalya	6
Tharrgari	7	armpit	kalya	6
Umpila	7	armpit	waatha	29
Wajarri	7	armpit	galya	6
Wakaya	7	armpit	ilinpi	36
WalmajarriBilliluna	7	armpit	katari	12
WalmajarriHR	7	armpit	kitikiti	49
WalmajarriNW	7	armpit		0
Wangkangurru	7	armpit	kiljikilji	9
Wangkatja	7	armpit	ngakulpa	4
Wangkayutyuru	7	armpit	paparla	45
Wangkumara	7	armpit	kapurra	13
WangkumaraMcDWur	7	armpit		0
Wardandi	7	armpit		0
Wargamay	7	armpit	ngamuru	31
Warlmanpa	7	armpit	ngakupulya, ngampukulya	4
Warlpiri	7	armpit	kitikiti	49
Warluwarra	7	armpit	kuwurru	51
Warnman	7	armpit	ngalkuny	4
Warriyangga	7	armpit	kalya	6
Warumungu	7	armpit	ngakkumpulya	4
Warungu	7	armpit	ŋamur	31
Wathawurrung	7	armpit	karram	27
Wathiwathi	7	armpit	w\ongi	30
Watjuk	7	armpit	wardang	53
Western Arrarnta	7	armpit	lhaanpa	44
Wik Mungkan	7	armpit	aykar	41
Wiradjuri	7	armpit	Gilgín	34
Wirangu	7	armpit	gaburru	4
Woiwurrung	7	armpit	won-gu-ruk	40
Wulguru	7	armpit	wa(:)kan	10
Yabula Yabula	7	armpit	borriny	3
Yagara	7	armpit	waa-gun	54
Yalarnnga	7	armpit	kilyikilyi	35
Yan-nhangu	7	armpit	wäny	11
Yandruwandha	7	armpit	kapurru, kapurrukutja	13
Yanyuwa	7	armpit		0
Yarluyandi	7	armpit	kapuru	13
Yawarrawarrka	7	armpit	kapurrukuca	13
Yidiny	7	armpit	ganydyarr	22
Yindjibarndi	7	armpit	wanga	7
Yindjilandji	7	armpit		0
Yiningay	7	armpit		0
Yirandali	7	armpit	wottalinga	53
Yorta Yorta	7	armpit		0
Yugambeh	7	armpit	kulun	43
Yulparija	7	armpit	ngalkunypa	4
Yuwaalaraay	7	armpit	gidjigidji	49
Adnyamathanha	8	ashes	ardrla imba	27
Aghu-Tharrnggala	8	ashes	rriəbər	70
Alyawarr	8	ashes	etnmenth	51
Antekerrepenhe	8	ashes	ikwenty	19
Arabana	8	ashes	pudnhu	23
Awabakal	8	ashes	båning	1
Badimaya	8	ashes	burnangga	0
Badjiri	8	ashes	burlityi	24
Bandjalang	8	ashes	diman (also 'camp' in Y), muruhyn G, muruyn C	62
Batyala	8	ashes		0
Bidyara-Gungabula	8	ashes	budha	24
Bilinarra	8	ashes	buna	23
Biri	8	ashes	buwan	35
Birrpayi	8	ashes	P. Dtulará	45
Bularnu	8	ashes	guli(r)dangu	52
Bunganditj	8	ashes	moirat	48
Colac	8	ashes		0
Darkinyung	8	ashes		0
Dhangu	8	ashes	ganu'	11
Dharawal	8	ashes	dubbil	40
Dharuk	8	ashes		0
Dharumbal	8	ashes		0
Dhayyi	8	ashes	gunguyu	29
Dhudhuroa	8	ashes		0
Dhurga	8	ashes		0
Dhuwal	8	ashes	ḻirrgi(')	15
Dhuwala	8	ashes	ḻirrgi(')	15
Diyari	8	ashes	puta	24
Djabugay	8	ashes	bulngan	46
Djambarrpuyngu	8	ashes	ganu'	15
Djapu	8	ashes	ganu'	11
Djinang	8	ashes	gibilbal	14
Durubul	8	ashes		0
Duungidjawu	8	ashes	njun	54
Dyirbal	8	ashes		0
Flinders Island	8	ashes		0
Gairi	8	ashes	ongoit	76
Gamilaraay	8	ashes	girran	38
Gangulu	8	ashes	buŋga	20
Garlali	8	ashes	butyi	24
Gooreng Gooreng	8	ashes	noon	54
Gudjal	8	ashes	bunba	1
Gumatj	8	ashes	ganu'	11
Gumbaynggir	8	ashes	julaarr	50
Gunditjmara	8	ashes	paliin	0
Gundungurra	8	ashes	dunang	41
Gunggari	8	ashes	budara	24
Gunya	8	ashes	budha	24
Gupapuyngu	8	ashes	ḻirrgi(')	15
Gurindji	8	ashes	jani	26
Guugu-Yimidhirr	8	ashes	wambo	0
Guwa	8	ashes		0
Guyani	8	ashes	dultara	33
Iyora	8	ashes	dhula-rá	0
Jaru	8	ashes	balgara	9
Jaru-McC	8	ashes	gawun	9
Jiwarli	8	ashes	ngarri	49
Jiwarliny	8	ashes	junpul	4
Kaanju	8	ashes		0
Kalkatungu	8	ashes	pumpa	1
Kamilaroi	8	ashes	girran	38
Karajarri	8	ashes	pulkaru	2
KarajarriNW	8	ashes	bulgaṛ	2
Kariyarra	8	ashes	mirrin	6
Karree	8	ashes	Too-lerr-ar	45
Kartujarra	8	ashes	jurnpa	4
Karuwali	8	ashes		0
Katthang	8	ashes		0
Kaurna	8	ashes	burta	24
Keramin	8	ashes		0
Kugu Nganhcara	8	ashes	puthca	24
Kukatj	8	ashes	kutherr / kutherr	1
Kukatja	8	ashes	kawarn-	9
Kuku Yalanji	8	ashes	nulu	69
KukuYalanjiCurr	8	ashes		0
Kungadutyi	8	ashes	turrpa	25
Kungkari	8	ashes	putara	24
Kurnu	8	ashes	pulppa	18
Kurrama	8	ashes	jirtpa	71
Kurtjar	8	ashes	noong	67
Kuuku-Ya’u	8	ashes	purka	59
Linngithigh	8	ashes	iβi	37
Mabuiag	8	ashes	tibi /kunar	13
Malgana	8	ashes	dhalaaba (dust)	39
Malngin	8	ashes	jani	26
Malyangapa	8	ashes	Mal: thilta	33
MangalaMcK	8	ashes	pulkaru	2
MangalaNW	8	ashes	djundabal	72
Margany	8	ashes	budha	24
Martu Wangka	8	ashes	jurnpa	4
Mary River and Bunya Bunya Country	8	ashes		0
Mathi-Mathi	8	ashes	prindi	60
Mayi-Kulan	8	ashes	tharikutu / tharikutu	64
Mayi-Kutuna	8	ashes	(makirra) / (makirra)	17
Mayi-Thakurti	8	ashes	[missing] / [missing]	0
Mayi-Yapi	8	ashes	[missing] / [missing]	0
Mbabaram	8	ashes	búmba	1
Mbakwithi	8	ashes	BUyi	24
Minjungbal	8	ashes	boolare	73
Mirniny	8	ashes	kujiya	1
Mithaka	8	ashes	putha	24
Mount Freeling Diyari	8	ashes		0
Mudburra	8	ashes	wubba	12
Mudburra-McC	8	ashes	puna	23
Muruwari	8	ashes	putha	24
Narrungga	8	ashes	galanda	28
Ng'goi Mwoi	8	ashes	boobair	1
Ngaanyatjarra	8	ashes	tjurnpa	4
Ngadjumaya	8	ashes	kudjurru	1
Ngadjuri	8	ashes		0
Ngaiawang	8	ashes	putko	59
Ngamini	8	ashes	turpa	25
Ngardily	8	ashes		0
Ngarigu	8	ashes	briny	60
Ngarinyman	8	ashes	linyard	30
Ngarla	8	ashes	tyurnpa	75
Ngarluma	8	ashes	mirriny	6
Ngarrindjeri	8	ashes	wirratye	36
Ngawun	8	ashes	punaru / punaru	23
Ngiyambaa	8	ashes	nummur	43
Ngunawal	8	ashes		0
Nhanta	8	ashes	<oongarnoo>	7
Nhirrpi	8	ashes	thurrpa	25
Northern Mangarla	8	ashes	jurnpul	4
Northern Nyangumarta	8	ashes	purnta	5
Nyamal	8	ashes	junpa	4
Nyangumarta	8	ashes	jurnpa (1)	4
Nyungar	8	ashes	bunga	20
Paakantyi	8	ashes	balba	18
Pakanh	8	ashes	nhu:ta; thuma	66
Pallanganmiddang	8	ashes		0
Panyjima	8	ashes	ngarri	49
Parnkala	8	ashes	murru	22
Payungu	8	ashes	ngarri	49
Piangil	8	ashes		0
Pintupi-Luritja	8	ashes	miinti, ngamurru, pirilyi, purrku	0
Pirriya	8	ashes		0
Pitjantjatjara	8	ashes	tii-tii	10
Pitta-Pitta	8	ashes	punhu	23
Rirratjingu	8	ashes	ganu'	11
Ritharrngu	8	ashes	ganu'	11
Southern Walmajarri	8	ashes		0
Thalanyji	8	ashes	ngarri	49
Tharrgari	8	ashes	jiwa	57
Umpila	8	ashes	muntha	65
Wajarri	8	ashes	guba	32
Wakaya	8	ashes	nhanngunhanngu	47
WalmajarriBilliluna	8	ashes	kawun	9
WalmajarriHR	8	ashes	jurnpul	4
WalmajarriNW	8	ashes	djunbul	4
Wangkangurru	8	ashes	dultara	33
Wangkatja	8	ashes	arlta	27
Wangkayutyuru	8	ashes	murlu	22
Wangkumara	8	ashes	ginda	25
WangkumaraMcDWur	8	ashes	ginda	25
Wardandi	8	ashes	ngwaba	0
Wargamay	8	ashes	ɽulmbura	74
Warlmanpa	8	ashes	puna, wuppa	23
Warlpiri	8	ashes	yarnanti	21
Warluwarra	8	ashes	ngarluparra	55
Warnman	8	ashes	jurnpa	4
Warriyangga	8	ashes	ngarri	49
Warumungu	8	ashes	wuppa	12
Warungu	8	ashes	bumba	1
Wathawurrung	8	ashes	manal	34
Wathiwathi	8	ashes	milagi	0
Watjuk	8	ashes	talpa	39
Western Arrarnta	8	ashes	irlpmenye	51
Wik Mungkan	8	ashes	thum kurk	58
Wiradjuri	8	ashes	dhaaguun	44
Wirangu	8	ashes	mabarla	31
Woiwurrung	8	ashes	kung-ar	53
Wulguru	8	ashes	midha	61
Yabula Yabula	8	ashes		0
Yagara	8	ashes		0
Yalarnnga	8	ashes	pumpa	1
Yan-nhangu	8	ashes	muŋa	16
Yandruwandha	8	ashes	mudu	22
Yanyuwa	8	ashes	jilburru	56
Yarluyandi	8	ashes		0
Yawarrawarrka	8	ashes	makapuda	24
Yidiny	8	ashes	dunda	68
Yindjibarndi	8	ashes	yiwarda	8
Yindjilandji	8	ashes	'naŋu	47
Yiningay	8	ashes		0
Yirandali	8	ashes		0
Yorta Yorta	8	ashes	banarru(t)	42
Yugambeh	8	ashes	bubei	1
Yulparija	8	ashes	jurnpa	4
Yuwaalaraay	8	ashes	girran	38
Adnyamathanha	9	at	-nga	9
Aghu-Tharrnggala	9	at		0
Alyawarr	9	at		0
Antekerrepenhe	9	at		0
Arabana	9	at		0
Awabakal	9	at	gaba	6
Badimaya	9	at	-ngga	0
Badjiri	9	at		0
Bandjalang	9	at		0
Batyala	9	at		0
